date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:23:49	30802/30802	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:23:49%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/blog/blog-2.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/blog/blog-2.jpg	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:49	27141/27141	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:23:50%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/blog/blog-3.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/blog/blog-3.jpg	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:50	19125/19125	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:23:51%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/blog/blog-4.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/blog/blog-4.jpg	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:50	2954/2954	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:23:51%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/brands/brand-1.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/brands/brand-1.png	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:50	4138/4138	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:23:51%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/brands/brand-2.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/brands/brand-2.png	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:50	4756/4756	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:23:52%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/brands/brand-3.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/brands/brand-3.png	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:51	3204/3204	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:23:52%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/brands/brand-4.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/brands/brand-4.png	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:53	86351/86351	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263832cc3-1514f%22	https://htmldemo.net/koncrete/koncrete/assets/js/vendor/jquery-v3.0.0.min.js	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/js/vendor/jquery-v3.0.0.min.js	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:57	410082/410082	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:23:52%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/bg/footer-bg.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/bg/footer-bg.jpg	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:57	18565/18565	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263832c35-4885%22	https://htmldemo.net/koncrete/koncrete/assets/js/popper.min.js	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/js/popper.min.js	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:57	80376/80376	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263832c33-139f8%22	https://htmldemo.net/koncrete/koncrete/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/js/bootstrap.min.js	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:58	10702/10702	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263832c34-29ce%22	https://htmldemo.net/koncrete/koncrete/assets/js/main.js	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/js/main.js	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:23:58	176453/176453	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263832c36-2b145%22	https://htmldemo.net/koncrete/koncrete/assets/js/plugins.js	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/js/plugins.js	(from https://htmldemo.net/koncrete/koncrete/index.html)
09:24:01	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263832c21-2876e%22	https://htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfont3e6e.eot	(from https://htmldemo.net/koncrete/koncrete/assets/css/iconfont.min.css)
09:24:01	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2263832c26-12d68%22	https://htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://htmldemo.net/koncrete/koncrete/assets/css/iconfont.min.css)
09:24:01	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263832c21-2876e%22	https://htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfontd41d.eot	(from https://htmldemo.net/koncrete/koncrete/assets/css/iconfont.min.css)
09:24:03	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2263832c24-17ee8%22	https://htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfont3e6e.woff	(from https://htmldemo.net/koncrete/koncrete/assets/css/iconfont.min.css)
09:24:05	58680/58680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263832c28-e538%22	https://htmldemo.net/koncrete/koncrete/assets/fonts/Pe-icon-7-stroke.eot?d7yf1v	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/fonts/Pe-icon-7-strokebb1d.eot	(from https://htmldemo.net/koncrete/koncrete/assets/css/iconfont.min.css)
09:24:05	58680/58680	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2263832c28-e538%22	https://htmldemo.net/koncrete/koncrete/assets/fonts/Pe-icon-7-stroke.eot?	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/fonts/Pe-icon-7-stroked41d.eot	(from https://htmldemo.net/koncrete/koncrete/assets/css/iconfont.min.css)
09:24:07	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263832c22-6d24a%22	https://htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfont3e6e.svg	(from https://htmldemo.net/koncrete/koncrete/assets/css/iconfont.min.css)
09:24:10	58556/58556	---M--	200	added ('OK')	font/woff	etag:%2263832c2c-e4bc%22	https://htmldemo.net/koncrete/koncrete/assets/fonts/Pe-icon-7-stroke.woff?d7yf1v	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/fonts/Pe-icon-7-strokebb1d.woff	(from https://htmldemo.net/koncrete/koncrete/assets/css/iconfont.min.css)
09:24:10	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%2263832c23-286ac%22	https://htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://htmldemo.net/koncrete/koncrete/assets/css/iconfont.min.css)
09:24:10	58480/58480	---M--	200	added ('OK')	application/octet-stream	etag:%2263832c2a-e470%22	https://htmldemo.net/koncrete/koncrete/assets/fonts/Pe-icon-7-stroke.ttf?d7yf1v	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/fonts/Pe-icon-7-strokebb1d.ttf	(from https://htmldemo.net/koncrete/koncrete/assets/css/iconfont.min.css)
09:24:10	164231/164231	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263832c2a-28187%22	https://htmldemo.net/koncrete/koncrete/assets/fonts/Pe-icon-7-stroke.svg?d7yf1v	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/fonts/Pe-icon-7-strokebb1d.svg	(from https://htmldemo.net/koncrete/koncrete/assets/css/iconfont.min.css)
09:24:11	678/678	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2002%20Jun%202023%2008:24:12%20GMT	https://htmldemo.net/koncrete/koncrete/assets/css/font/ytp-regular.eot	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/css/font/ytp-regular.eot	(from https://htmldemo.net/koncrete/koncrete/assets/css/plugins.css)
09:24:11	1859/1859	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:24:12%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/icons/helmet-yellow-dark.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/icons/helmet-yellow-dark.png	(from https://htmldemo.net/koncrete/koncrete/assets/css/style.css)
09:24:13	2307/2307	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:24:13%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/icons/quote-left.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/icons/quote-left.png	(from https://htmldemo.net/koncrete/koncrete/assets/css/style.css)
09:24:15	74717/74717	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:15%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/about/about-2.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/about/about-2.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:15	87297/87297	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:14%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/about/about-1.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/about/about-1.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:15	30721/30721	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:15%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-1.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-1.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:15	1935/1935	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:24:16%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-1.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-1.png	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:15	23913/23913	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:17%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-2.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-2.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:16	1848/1848	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:24:17%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-2.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-2.png	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:16	16929/16929	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:18%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-3.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-3.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:17	1661/1661	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:24:18%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-3.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-3.png	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:17	17148/17148	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:18%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-4.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-4.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:18	1844/1844	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:24:19%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-4.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-4.png	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:18	19874/19874	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:19%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-5.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-5.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:18	1703/1703	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:24:20%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-5.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-5.png	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:19	16369/16369	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:20%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-6.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-6.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:19	1668/1668	---MC-	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2008:24:20%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-6.png	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/icons/service-small-6.png	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:19	7406/7406	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:21%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/team/team-1-small.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/team/team-1-small.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:20	6057/6057	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:21%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/team/team-2-small.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/team/team-2-small.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:20	5381/5381	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:22%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/team/team-3-small.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/team/team-3-small.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:21	6019/6019	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:22%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/team/team-4-small.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/team/team-4-small.jpg	(from https://htmldemo.net/koncrete/koncrete/index-2.html)
09:24:24	110468/110468	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:23%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-details-1.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-details-1.jpg	(from https://htmldemo.net/koncrete/koncrete/service-details.html)
09:24:24	79062/79062	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:23%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-details-2.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-details-2.jpg	(from https://htmldemo.net/koncrete/koncrete/service-details.html)
09:24:25	124704/124704	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:24%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-details-3.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-details-3.jpg	(from https://htmldemo.net/koncrete/koncrete/service-details.html)
09:24:25	78909/78909	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:25%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-details-4.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-details-4.jpg	(from https://htmldemo.net/koncrete/koncrete/service-details.html)
09:24:26	90351/90351	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:26%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-details-5.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-details-5.jpg	(from https://htmldemo.net/koncrete/koncrete/service-details.html)
09:24:29	131518/131518	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:27%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/service/service-details-6.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/service/service-details-6.jpg	(from https://htmldemo.net/koncrete/koncrete/service-details.html)
09:24:30	6545/6545	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:31%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-1.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-1.jpg	(from https://htmldemo.net/koncrete/koncrete/shop.html)
09:24:30	115465/115465	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:31%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/project/project-details.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/project/project-details.jpg	(from https://htmldemo.net/koncrete/koncrete/project-details.html)
09:24:30	5003/5003	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:32%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-2.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-2.jpg	(from https://htmldemo.net/koncrete/koncrete/shop.html)
09:24:30	5204/5204	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:32%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-3.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-3.jpg	(from https://htmldemo.net/koncrete/koncrete/shop.html)
09:24:31	6072/6072	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:32%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-4.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-4.jpg	(from https://htmldemo.net/koncrete/koncrete/shop.html)
09:24:31	6354/6354	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:33%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-5.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-5.jpg	(from https://htmldemo.net/koncrete/koncrete/shop.html)
09:24:34	6948/6948	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:33%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-6.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-6.jpg	(from https://htmldemo.net/koncrete/koncrete/shop.html)
09:24:35	6773/6773	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:36%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-7.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-7.jpg	(from https://htmldemo.net/koncrete/koncrete/shop.html)
09:24:36	5751/5751	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:37%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-8.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-8.jpg	(from https://htmldemo.net/koncrete/koncrete/shop.html)
09:24:36	6262/6262	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:38%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-9.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-9.jpg	(from https://htmldemo.net/koncrete/koncrete/shop-left-sidebar.html)
09:24:37	1336/1336	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:38%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-1-sidebar.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-1-sidebar.jpg	(from https://htmldemo.net/koncrete/koncrete/shop-left-sidebar.html)
09:24:37	1196/1196	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:38%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-2-sidebar.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-2-sidebar.jpg	(from https://htmldemo.net/koncrete/koncrete/shop-left-sidebar.html)
09:24:37	1255/1255	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:39%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-3-sidebar.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-3-sidebar.jpg	(from https://htmldemo.net/koncrete/koncrete/shop-left-sidebar.html)
09:24:38	18361/18361	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:39%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-1-big.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-1-big.jpg	(from https://htmldemo.net/koncrete/koncrete/product-details.html)
09:24:38	9250/9250	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:40%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-1-mid.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-1-mid.jpg	(from https://htmldemo.net/koncrete/koncrete/product-details.html)
09:24:39	16260/16260	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:40%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-2-big.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-2-big.jpg	(from https://htmldemo.net/koncrete/koncrete/product-details.html)
09:24:41	6894/6894	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:40%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-2-mid.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-2-mid.jpg	(from https://htmldemo.net/koncrete/koncrete/product-details.html)
09:24:42	17022/17022	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:43%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-3-big.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-3-big.jpg	(from https://htmldemo.net/koncrete/koncrete/product-details.html)
09:24:43	7713/7713	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:43%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-3-mid.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-3-mid.jpg	(from https://htmldemo.net/koncrete/koncrete/product-details.html)
09:24:44	20627/20627	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:45%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-4-big.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-4-big.jpg	(from https://htmldemo.net/koncrete/koncrete/product-details.html)
09:24:44	8602/8602	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:45%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-4-mid.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-4-mid.jpg	(from https://htmldemo.net/koncrete/koncrete/product-details.html)
09:24:45	18160/18160	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:46%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-5-big.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-5-big.jpg	(from https://htmldemo.net/koncrete/koncrete/product-details.html)
09:24:45	8904/8904	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:47%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-5-mid.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-5-mid.jpg	(from https://htmldemo.net/koncrete/koncrete/product-details.html)
09:24:46	990/990	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Jun%202023%2008:24:47%20GMT	https://htmldemo.net/koncrete/koncrete/assets/images/product/product-1-small.jpg	C:/My%20Web%20Sites/real%20estate/htmldemo.net/koncrete/koncrete/assets/images/product/product-1-small.jpg	(from https://htmldemo.net/koncrete/koncrete/product-details.html)
